date,avg_daily_gas_used,distinct_block_number,distinct_miner,avg_block_size,avg_transacion_count,btc_price,btc_volume,eth_price,eth_volume,10_year_real_interest_rate,1_year_real_interest_rate,daily_gas_used_var
2022-02-12,15455743.82,6471,44,84500.07989,172.2528203,42244.46875,18152390304,2917.362793,11254355757,0.44159289,-2.64867235,105785346735084.25
2022-02-13,15461729.32,6470,50,87651.2473,172.3795981,42197.515625,14741589015,2883.463379,9054963563,0.44159289,-2.64867235,107169405569862.6
2022-02-14,15458419.46,6451,42,88983.35219,177.8828089,42586.917969,20827783012,2933.479004,12164552172,0.44159289,-2.64867235,106147867713065.58
2022-02-15,15464904.19,6520,46,92113.52914,182.9191718,44575.203125,22721659051,3179.877197,13921257873,0.44159289,-2.64867235,105285057923674.66
2022-02-16,15438702.8,6410,46,95438.53011,186.3795632,43961.859375,19792547657,3127.830078,12352406833,0.44159289,-2.64867235,106692401526220.11
2022-02-17,15472013.68,6476,45,99672.64747,176.3429586,40538.011719,26246662813,2881.481934,15860206214,0.44159289,-2.64867235,106882437974983.55
2022-02-18,15456534.83,6418,47,98782.95762,195.1938299,40030.976563,23310007704,2785.727539,15748173433,0.44159289,-2.64867235,107090425684111.73
2022-02-19,15465356.76,6407,48,101752.2043,179.5164664,40122.15625,13736557863,2763.701172,9774183169,0.44159289,-2.64867235,107968584296308.97
2022-02-20,15457790.35,6518,43,102348.906,206.1781221,38431.378906,18340576452,2628.648438,11641437834,0.44159289,-2.64867235,105114645180303.12
2022-02-21,15458255.67,6434,46,119117.5839,176.3054088,37075.28125,29280402798,2573.816162,18646392740,0.44159289,-2.64867235,106208790819394.36
2022-02-22,15460737.86,6463,49,100336.9236,174.7196348,38286.027344,25493150450,2639.299316,16360200507,0.44159289,-2.64867235,104271821733444.48
2022-02-23,15448398.18,6487,48,98861.74117,176.9125944,37296.570313,21849073843,2590.359619,13382637240,0.44159289,-2.64867235,105892779253555.23
2022-02-24,15426527.47,6485,46,95329.82082,182.1406322,38332.609375,46383802093,2598.067139,29312342666,0.44159289,-2.64867235,102152428434303.48
2022-02-25,15453447.58,6430,43,98881.46765,176.9670295,39214.21875,26545599159,2764.535645,17208902048,0.44159289,-2.64867235,103235071331470.17
2022-02-26,15472514.77,6460,47,93369.91997,180.7743034,39105.148438,17467554129,2781.111816,11724648351,0.44159289,-2.64867235,109522726765414.86
2022-02-27,15462191.02,6488,49,90823.32121,173.4070592,37709.785156,23450127612,2621.801758,16150857254,0.44159289,-2.64867235,105690518147427.69
2022-02-28,15463958.59,6424,47,89598.66625,172.4956413,43193.234375,35690014104,2919.201172,19266124733,0.44159289,-2.64867235,105298917341272.28
2022-03-01,15439446.15,6495,44,90397.90885,178.8397229,44354.636719,32479047645,2972.485107,18757425786,0.34708992,-2.9980438,103072139685176.19
2022-03-02,15448644.78,6404,48,95788.45378,186.0351343,43924.117188,29183112630,2950.118408,16636517503,0.34708992,-2.9980438,104983442457235.58
2022-03-03,15460633.34,6451,46,95378.69168,180.9311735,42451.789063,24967782593,2834.468994,13091199728,0.34708992,-2.9980438,105001336835684.6
2022-03-04,15449148.62,6496,46,86093.31065,179.7182882,39137.605469,28516271427,2617.156006,14496939024,0.34708992,-2.9980438,105590274832404.81
2022-03-05,15445841.16,6376,44,79961.46769,169.0685383,39400.585938,16975917450,2664.831055,8072368396,0.34708992,-2.9980438,105523749262746.98
2022-03-06,15464806.28,6421,46,81129.11587,174.9330322,38419.984375,19745229902,2555.037354,8872976607,0.34708992,-2.9980438,106058896723386.86
2022-03-07,15435985.63,6446,48,85378.61744,182.2165684,38062.039063,28546143503,2497.77124,14594098731,0.34708992,-2.9980438,101537313123044.67
2022-03-08,15449443.54,6392,48,87321.1433,187.0503755,38737.269531,25776583476,2576.747559,13922922903,0.34708992,-2.9980438,102746181214827.53
2022-03-09,15449343.56,6508,48,87457.83482,181.0574677,41982.925781,32284121034,2729.783447,14173665398,0.34708992,-2.9980438,106762833076584.42
2022-03-10,15446761.48,6480,51,86476.5338,189.7516975,39437.460938,31078064711,2608.048584,13292477213,0.34708992,-2.9980438,105545179725955.05
2022-03-11,15465311.79,6331,46,89830.54983,176.802085,38794.972656,26364890465,2559.562988,12382419582,0.34708992,-2.9980438,105625611945143.94
2022-03-12,15453874.95,6509,47,85188.70241,172.1657705,38904.011719,14616450657,2574.75415,6532996574,0.34708992,-2.9980438,106838616696225.9
2022-03-13,15456264.46,6327,45,86475.45661,164.6636637,37849.664063,17300745310,2518.94458,8632000379,0.34708992,-2.9980438,104021603259932.27
2022-03-14,15463635.08,6458,48,88667.821,170.0082069,39666.753906,24322159070,2590.696045,11244398839,0.34708992,-2.9980438,106842810239688.89
2022-03-15,15454184.92,6405,48,88737.74348,185.8246682,39338.785156,23934000868,2620.149658,12861105614,0.34708992,-2.9980438,104171085074931.5
2022-03-16,15460048.51,6391,49,88594.31122,193.3986857,41143.929688,39616916192,2772.055664,17915109769,0.34708992,-2.9980438,103591856919926.48
2022-03-17,15434887.77,6426,48,82966.73514,182.778089,40951.378906,22009601093,2814.854492,12685265194,0.34708992,-2.9980438,102170276409382.2
2022-03-18,15450485.1,6418,45,83297.16111,197.2489872,41801.15625,34421564942,2945.343018,15830879093,0.34708992,-2.9980438,103919812871316.58
2022-03-19,15439906.36,6449,46,80792.23833,174.8498992,42190.652344,19664853187,2946.25708,11576463120,0.34708992,-2.9980438,104493052181487.95
2022-03-20,15449010.42,6426,47,87035.75381,174.146592,41247.824219,20127946682,2860.459229,12684727326,0.34708992,-2.9980438,103790481378618.69
2022-03-21,15453940.16,6407,47,86140.14859,181.4935227,41077.996094,24615543271,2897.976563,15206116098,0.34708992,-2.9980438,102912820077345.92
2022-03-22,15453508.24,6446,46,87874.93857,189.3532423,42358.808594,32004652376,2973.131104,16830539230,0.34708992,-2.9980438,106101317763093.45
2022-03-23,15467740.36,6440,43,89309.54022,180.8131988,42892.957031,25242943069,3031.067139,16008767658,0.34708992,-2.9980438,104557164470944.58
2022-03-24,15440527.1,6424,47,86000.29032,179.3226961,43960.933594,31042992291,3108.062012,18070503166,0.34708992,-2.9980438,104572381753481.77
2022-03-25,15453449.39,6424,56,85760.62687,178.5202366,44348.730469,30574413034,3106.671387,17030503831,0.34708992,-2.9980438,105051922258225.28
2022-03-26,15442637.22,6407,52,80067.46106,175.4140784,44500.828125,16950455995,3143.178955,8876420740,0.34708992,-2.9980438,103872382855039.14
2022-03-27,15466850.13,6395,47,82095.82267,175.5551212,46820.492188,28160889722,3291.577637,13431866834,0.34708992,-2.9980438,104610070668746.98
2022-03-28,15437361.64,6463,50,83028.25453,188.4609315,47128.003906,36362175703,3336.634521,20620450770,0.34708992,-2.9980438,103241779373745.94
2022-03-29,15444200.59,6452,48,82975.68382,185.9731866,47465.730469,31397059069,3401.987793,19533323636,0.34708992,-2.9980438,103909301074538.89
2022-03-30,15439674.99,6394,49,83747.79606,180.2001877,47062.664063,29333883962,3385.157959,15302506131,0.34708992,-2.9980438,102695584997093.16
2022-03-31,15452946.21,6414,51,85719.56361,181.9646087,45538.675781,33327427106,3281.642822,17685495686,0.34708992,-2.9980438,102511113274161.58
2022-04-01,15448039.83,6431,52,87025.6069,180.2974654,46281.644531,38162644287,3449.552246,20982988937,0.94940027,-3.28578549,101996640368739.97
2022-04-02,15422213.82,6357,46,89483.83152,172.1988359,45868.949219,29336594194,3445.059326,23571556215,0.94940027,-3.28578549,101763862340894.53
2022-04-03,15450110.77,6426,49,92114.78525,165.0760971,46453.566406,25414397610,3522.833496,15333808649,0.94940027,-3.28578549,104914609669628.95
2022-04-04,15464358.25,6323,52,91130.76894,174.785703,46622.675781,32499785455,3521.241211,18209969743,0.94940027,-3.28578549,103513205501030.14
2022-04-05,15453552.87,6436,53,89603.37958,168.9137663,45555.992188,29640604055,3411.79248,16681503199,0.94940027,-3.28578549,106920896158700.7
2022-04-06,15447026.57,6418,47,94644.23605,175.6269866,43206.738281,39393395788,3171.691895,25632563639,0.94940027,-3.28578549,104005095410136.11
2022-04-07,15453626.41,6422,49,102100.8055,175.6139832,43503.847656,26101973106,3233.274658,16745496605,0.94940027,-3.28578549,105676657168023.3
2022-04-08,15439974.4,6338,50,100609.8992,174.25355,42287.664063,27215995394,3192.073975,17557050669,0.94940027,-3.28578549,104001261286376.45
2022-04-09,15454601.45,6429,45,92217.93389,168.8285892,42782.136719,16050772496,3261.91626,9908112156,0.94940027,-3.28578549,107489786151819.56
2022-04-10,15452646.74,6401,47,97366.89049,172.510389,42207.671875,17654475582,3211.866943,10427054790,0.94940027,-3.28578549,106288475658876.0
2022-04-11,15461290.21,6447,52,93680.07383,172.6793858,39521.902344,33949912166,2981.052246,21891804831,0.94940027,-3.28578549,103389122243738.34
2022-04-12,15447560.26,6446,50,92832.92941,172.5913745,40127.183594,30991500854,3030.376465,20235707410,0.94940027,-3.28578549,103210452344700.19
2022-04-13,15432820.76,6312,52,92827.30497,169.1988276,41166.730469,27691105228,3118.344238,16088473629,0.94940027,-3.28578549,102848786248162.06
2022-04-14,15456684.08,6408,47,92980.08084,174.357834,39935.515625,24342001973,3019.909424,15821419931,0.94940027,-3.28578549,104904248280449.2
2022-04-15,15435936.47,6421,52,88831.86653,173.025074,40553.464844,21756855753,3040.916504,11256651536,0.94940027,-3.28578549,104949743175253.31
2022-04-16,15465499.17,6404,46,87808.02858,165.4100562,40424.484375,16833150693,3062.310303,8766710365,0.94940027,-3.28578549,109565453776180.38
2022-04-17,15462618.96,6431,47,91637.43757,162.2222049,39716.953125,19087633042,2993.40332,10463091281,0.94940027,-3.28578549,107241798273201.1
2022-04-18,15448389.78,6350,48,92883.45559,173.7699213,40826.214844,33705182072,3057.606689,18629381299,0.94940027,-3.28578549,104016243863456.28
2022-04-19,15460144.91,6409,49,92498.72835,189.4985177,41502.75,25303206547,3104.106445,14156035096,0.94940027,-3.28578549,106704498467589.55
2022-04-20,15452025.03,6424,53,97648.65146,193.264944,41374.378906,27819532341,3077.74585,15547362265,0.94940027,-3.28578549,105554844063230.56
2022-04-21,15429816.33,6290,52,91285.84738,178.0484897,40527.363281,35372786395,2987.480713,20783591093,0.94940027,-3.28578549,105593028540646.31
2022-04-22,15431121.18,6414,48,94383.95307,178.487995,39740.320313,28011716745,2964.835693,16782795477,0.94940027,-3.28578549,105537171927164.97
2022-04-23,15433050.5,6371,51,90136.60697,165.0412808,39486.730469,16138021249,2938.114014,9116955609,0.94940027,-3.28578549,105829241854996.5
2022-04-24,15450492.1,6373,48,95808.68822,168.1747999,39469.292969,17964398167,2922.732666,9696829579,0.94940027,-3.28578549,108759863946905.75
2022-04-25,15437187.7,6342,53,95000.32324,181.2089246,40458.308594,35445730570,3009.393555,22332690614,0.94940027,-3.28578549,102881871006811.64
2022-04-26,15452291.85,6320,48,89904.54573,178.0458861,38117.460938,34569088416,2808.29834,19052045399,0.94940027,-3.28578549,105541925371992.58
2022-04-27,15410632.56,6381,56,97533.53158,182.0253879,39241.121094,30981015184,2888.929688,17419284041,0.94940027,-3.28578549,104256270663337.66
2022-04-28,15444158.91,6348,48,90735.37256,182.0280403,39773.828125,33903704907,2936.940918,18443524633,0.94940027,-3.28578549,106450398517093.4
2022-04-29,15438344.1,6376,52,88750.6628,183.199655,38609.824219,30882994649,2815.601807,18771041399,0.94940027,-3.28578549,105928701529135.86
2022-04-30,15462047.07,6348,51,85276.33475,190.8744486,37714.875,23895713731,2730.186768,13520941867,0.94940027,-3.28578549,107426006735866.84
2022-05-01,15438143.34,6381,51,87744.454,180.9727315,38469.09375,27002760110,2827.756104,15332730152,1.20389776,-3.25642212,107875517931496.39
2022-05-02,15442015.91,6358,48,86346.28043,174.9079899,38529.328125,32922642426,2857.4104,18609741545,1.20389776,-3.25642212,105855320437586.47
2022-05-03,15429694.88,6337,49,90305.46126,170.0340855,37750.453125,27326943244,2783.476318,13026093219,1.20389776,-3.25642212,106972413321832.95
2022-05-04,15449628.58,6258,54,90234.75999,176.135187,39698.371094,36754404490,2940.644775,18186749944,1.20389776,-3.25642212,106869625026217.14
2022-05-05,15422314.86,6295,48,92949.29976,188.6900715,36575.140625,43106256317,2749.213135,22642925048,1.20389776,-3.25642212,103910958336906.94
2022-05-06,15416604.49,6305,52,92360.74576,177.0915147,36040.921875,37795577489,2694.979736,21027599270,1.20389776,-3.25642212,101766788702541.69
2022-05-07,15436240.81,6258,52,83276.95765,168.0231703,35501.953125,24375896406,2636.093018,13369276367,1.20389776,-3.25642212,105975681387478.4
2022-05-08,15425645.74,6333,50,79985.24128,171.6718775,34059.265625,36763041910,2517.459961,20802269935,1.20389776,-3.25642212,103597948874184.33
2022-05-09,15444769.5,6195,52,91599.48733,186.9798224,30296.953125,63355494961,2245.43042,36333567678,1.20389776,-3.25642212,97407499079845.00
2022-05-10,15381558.2,6208,47,98301.43992,193.7715851,31022.90625,59811038817,2343.510986,38202099639,1.20389776,-3.25642212,98748199116603.2
2022-05-11,15415374.04,6338,45,99988.60398,191.0236668,28936.355469,70388855818,2072.108643,45743399154,1.20389776,-3.25642212,95887485592478.70
2022-05-12,15398142.4,6188,52,98964.3788,214.5693277,29047.751953,66989173272,1961.701538,42463486402,1.20389776,-3.25642212,96623806127349.30
2022-05-13,15396843.41,6367,52,88510.76504,210.8379142,29283.103516,42841124537,2014.418213,24816096567,1.20389776,-3.25642212,99675268891787.50
2022-05-14,15427312.4,6237,47,86964.3856,182.7457111,30101.265625,28579868620,2056.273926,15457044616,1.20389776,-3.25642212,104772754407987.62
2022-05-15,15418085.56,6289,50,88217.00652,173.2296073,31305.113281,25835372065,2145.706787,14846088335,1.20389776,-3.25642212,103300384332644.17
2022-05-16,15445687.45,6288,56,90246.44291,178.8091603,29862.917969,32613897286,2022.725952,21459552191,1.20389776,-3.25642212,104925537270718.55
2022-05-17,15433096.61,6285,48,103812.6546,180.7029435,30425.857422,29101473475,2090.40918,18509929297,1.20389776,-3.25642212,106102976026148.84
2022-05-18,15444801.66,6246,46,89802.34998,188.5867755,28720.271484,31285268319,1916.656128,17740965589,1.20389776,-3.25642212,105686600108817.62
2022-05-19,15421001.83,6112,45,93538.25605,178.8885798,30314.333984,33773447707,2018.336182,18734247914,1.20389776,-3.25642212,104362683645268.89
2022-05-20,15438663.42,6154,51,93262.12447,180.8272668,29200.740234,30749382605,1961.315674,15892482289,1.20389776,-3.25642212,105964275185101.8
2022-05-21,15450640.43,6160,52,98302.94399,177.6849026,29432.226563,17274840442,1974.518311,8546822406,1.20389776,-3.25642212,108465296811733.02
2022-05-22,15458810.7,6122,46,100975.0459,172.4344985,30323.722656,21631532270,2043.170166,10941123403,1.20389776,-3.25642212,108699471285263.47
2022-05-23,15411154.55,6219,51,94581.59833,174.6041164,29098.910156,31483454557,1972.181885,16434529708,1.20389776,-3.25642212,105674554101298.2
2022-05-24,15448978.52,6074,53,98534.78548,181.2174844,29655.585938,26616506245,1978.982788,13057109007,1.20389776,-3.25642212,105923467863115.97
2022-05-25,15438254.01,6165,51,102835.104,177.5570154,29562.361328,27525063551,1944.827881,13364545730,1.20389776,-3.25642212,106413695902578.4
2022-05-26,15446080.49,6092,55,112811.0982,175.8338805,29267.224609,36774325352,1803.91333,23458681818,1.20389776,-3.25642212,105668773956101.28
2022-05-27,15418586.87,6218,49,99428.06465,175.8554197,28627.574219,36582005748,1724.922852,25470760032,1.20389776,-3.25642212,104675771555660.3
2022-05-28,15420722.17,6166,53,96246.8808,173.5001622,28814.900391,35519577634,1757.941772,23214777872,1.20389776,-3.25642212,106775139931740.7
2022-05-29,15458542.81,6157,50,112139.8537,173.0399545,29445.957031,18093886409,1812.031006,10642556101,1.20389776,-3.25642212,106536226625969.02
2022-05-30,15441295.91,6096,54,102688.3099,175.5774278,31726.390625,39277993274,1996.441284,19580808705,1.20389776,-3.25642212,104089636193575.08
2022-05-31,15441716.06,6146,49,108154.4601,186.9739668,31792.310547,33538210634,1942.328003,18363115560,1.20389776,-3.25642212,105453994719692.89
2022-06-01,15434478.6,6119,49,125888.3282,178.3433568,29799.080078,41135817341,1823.569336,21037797760,1.02509351,-3.96642481,108088184458996.81
2022-06-02,15433872.55,6159,48,127466.6095,177.4275045,30467.488281,29083562061,1834.150513,17065041354,1.02509351,-3.96642481,104905986206762.8
2022-06-03,15445000.61,6135,48,115368.9151,173.999185,29704.390625,26175547452,1775.078613,14878001811,1.02509351,-3.96642481,106818878831025.47
2022-06-04,15444196.29,5898,51,108285.184,174.4864361,29832.914063,16588370958,1801.609497,8677951273,1.02509351,-3.96642481,108210043488974.05
2022-06-05,15439876.91,5939,48,109392.8911,169.5755178,29906.662109,17264085441,1805.204956,8850385937,1.02509351,-3.96642481,107669570107742.84
2022-06-06,15441719.43,5794,50,107199.0002,180.2414567,31370.671875,31947336829,1859.289673,16518471852,1.02509351,-3.96642481,106037323787833.08
2022-06-07,15449083.96,5957,48,110405.8303,176.4284036,31155.478516,40770974039,1814.04834,24020076750,1.02509351,-3.96642481,106145008119800.72
2022-06-08,15420577.94,5883,52,112451.879,177.2478327,30214.355469,30242059107,1793.572266,18041476023,1.02509351,-3.96642481,104390135935580.81
2022-06-09,15465920.74,5808,50,100857.8681,176.0437328,30111.998047,21692004719,1789.82605,12013083393,1.02509351,-3.96642481,108856511059076.39
2022-06-10,15405987.66,5897,49,92869.1572,183.0503646,29083.804688,29867476527,1665.042236,18504740451,1.02509351,-3.96642481,103917736035719.52
2022-06-11,15444936.77,5866,49,92584.4567,175.8639618,28360.810547,27246574439,1529.663452,21127089064,1.02509351,-3.96642481,106595393268600.56
2022-06-12,15410557.0,5839,48,95441.43672,174.9674602,26762.648438,34163220274,1445.216553,23465074882,1.02509351,-3.96642481,103262337336491.52
2022-06-13,15402792.66,5835,53,99745.97532,190.134533,22487.388672,68204556440,1204.582764,45162788786,1.02509351,-3.96642481,96115921345679.2
2022-06-14,15404652.49,5747,50,98804.43257,189.0998782,22206.792969,50913575242,1211.662842,33327826525,1.02509351,-3.96642481,97873527251216.10
2022-06-15,15409825.04,5750,54,96504.56278,190.7826087,22572.839844,54912007015,1233.206421,37539999450,1.02509351,-3.96642481,98123911465831.00
2022-06-16,15417619.17,5820,48,87082.44107,189.0570447,20381.650391,31183975654,1067.730713,18907671369,1.02509351,-3.96642481,100240763201708.66
2022-06-17,15413203.02,5870,49,85005.84429,189.1957411,20471.482422,27132421514,1086.519287,14591486540,1.02509351,-3.96642481,101484033954615.36
2022-06-18,15400427.79,5816,52,86949.47111,181.9697387,19017.642578,42009436760,993.63678,21655406608,1.02509351,-3.96642481,99133097621537.80
2022-06-19,15418333.14,5711,51,85306.2609,178.370513,20553.271484,35329942625,1127.656494,21795481981,1.02509351,-3.96642481,101317893473256.6
2022-06-20,15398112.63,5871,51,84640.90257,177.6099472,20599.537109,30818458597,1127.642456,19739691429,1.02509351,-3.96642481,99403643798069.60
2022-06-21,15434932.79,5465,50,89999.1301,185.3361391,20710.597656,28970212744,1124.824585,15632089439,1.02509351,-3.96642481,101444641406697.7
2022-06-22,15430379.54,5355,53,96924.55724,184.6280112,19987.029297,28574793478,1051.421875,15010593493,1.02509351,-3.96642481,102388582391381.44
2022-06-23,15415732.5,5309,52,91867.05613,182.3252967,21085.876953,26188097173,1143.386719,14657862919,1.02509351,-3.96642481,102886735000856.42
2022-06-24,15438884.48,5366,50,95692.73649,189.9873276,21231.65625,24957784918,1226.844727,16981552654,1.02509351,-3.96642481,101976266846089.67
2022-06-25,15411593.93,5347,53,97502.89658,175.666729,21502.337891,18372538715,1243.446899,12481946184,1.02509351,-3.96642481,102079004095688.22
2022-06-26,15424075.96,5310,56,109448.6582,173.2054614,21027.294922,18027170497,1199.831665,12096607824,1.02509351,-3.96642481,103156477057835.69
2022-06-27,15444222.51,5411,49,103878.8791,183.7187211,20735.478516,20965695707,1193.680664,12492225250,1.02509351,-3.96642481,104008805321038.28
2022-06-28,15436008.91,5312,51,95146.1555,183.8435617,20280.634766,21381535161,1144.579224,14023205651,1.02509351,-3.96642481,102808985943605.89
2022-06-29,15408915.07,5332,51,103379.3276,188.5907727,20104.023438,23552740328,1098.943848,15386286815,1.02509351,-3.96642481,101078199712825.9
2022-06-30,15425883.32,5628,51,95063.0,187.354833,19784.726563,26267239923,1067.298828,16350755497,1.02509351,-3.96642481,101380294434874.27
2022-07-01,15399913.31,6455,52,80287.18342,182.5902401,19269.367188,30767551159,1059.767334,17499453625,1.06217493,-1.40330475,101882448818835.5
2022-07-02,15426161.08,6488,50,77835.72457,183.3202836,19242.255859,18100418740,1066.512817,9935603640,1.06217493,-1.40330475,106705001815984.28
2022-07-03,15445279.41,6540,50,81207.04786,176.9192661,19297.076172,16390821947,1073.766968,8557248150,1.06217493,-1.40330475,106332800151893.66
2022-07-04,15453240.24,6435,48,82624.63263,179.0208236,20231.261719,21594638208,1151.059082,13670889311,1.06217493,-1.40330475,105729127153438.28
2022-07-05,15438514.15,6477,53,85825.6818,182.5697082,20190.115234,26715546990,1134.541016,16195518291,1.06217493,-1.40330475,105181885469709.81
2022-07-06,15442932.18,6480,50,81529.00293,179.2333333,20548.246094,24598943708,1186.973999,15373536703,1.06217493,-1.40330475,105735230107208.72
2022-07-07,15426359.79,6419,53,83732.05764,186.0616919,21637.587891,25814972520,1237.593384,14230795894,1.06217493,-1.40330475,104595992056116.31
2022-07-08,15428425.38,6553,48,82623.94506,182.0264001,21731.117188,49899834488,1222.506226,16315929082,1.06217493,-1.40330475,103800265280664.19
2022-07-09,15436541.91,6414,52,83419.07546,182.5299345,21592.207031,29641127858,1216.978271,8821353104,1.06217493,-1.40330475,105845967665965.39
2022-07-10,15427722.39,6495,53,82233.44326,176.8902232,20860.449219,28688807249,1168.401611,10984558039,1.06217493,-1.40330475,106938024922006.53
2022-07-11,15450330.25,6484,50,81512.29287,176.7996607,19970.556641,24150249025,1097.236572,12064180410,1.06217493,-1.40330475,105239203921646.47
2022-07-12,15426434.92,6511,54,82884.80725,174.4579942,19323.914063,25810220018,1038.19165,12583282453,1.06217493,-1.40330475,103528866886202.44
2022-07-13,15418928.02,6412,55,85891.98238,183.231753,20212.074219,33042430345,1113.587158,18302588147,1.06217493,-1.40330475,103178910583547.7
2022-07-14,15451431.36,6540,52,84110.59557,181.8909786,20569.919922,31158743333,1191.526245,16688640823,1.06217493,-1.40330475,104066413487338.81
2022-07-15,15403659.49,6436,49,84352.07831,189.1852082,20836.328125,25905575359,1233.12915,17411448225,1.06217493,-1.40330475,103020812824496.5
2022-07-16,15439413.01,6448,51,84132.18828,192.5406328,21190.316406,24302954056,1352.626465,18364013796,1.06217493,-1.40330475,102317662109020.25
2022-07-17,15416454.19,6426,48,85065.8864,193.828976,20779.34375,22927802083,1338.635742,16079711737,1.06217493,-1.40330475,103561235060628.28
2022-07-18,15437203.98,6456,49,88572.23869,187.9747522,22485.689453,39974475562,1578.717896,27440420623,1.06217493,-1.40330475,101473135791180.88
2022-07-19,15431173.26,6476,51,81056.20028,181.520383,23389.433594,48765202697,1542.97522,27753529276,1.06217493,-1.40330475,103854582172138.89
2022-07-20,15390840.24,6443,49,84300.93931,184.9219308,23231.732422,42932549127,1520.200684,22942708340,1.06217493,-1.40330475,99929961159371.80
2022-07-21,15450982.49,6474,49,84739.03244,186.0359901,23164.628906,33631012204,1576.749512,20009556587,1.06217493,-1.40330475,104182659453285.03
2022-07-22,15416478.33,6468,49,80839.09276,185.7914348,22714.978516,31421555646,1537.405151,18926100582,1.06217493,-1.40330475,104516595413416.61
2022-07-23,15434098.39,6456,49,82352.86307,177.271995,22465.478516,24021799169,1549.297485,14998811383,1.06217493,-1.40330475,107151620472010.89
2022-07-24,15441503.76,6401,54,83636.82409,175.3324481,22609.164063,23565495303,1599.476685,17217849557,1.06217493,-1.40330475,107598962226511.31
2022-07-25,15481503.71,6395,53,86433.90008,199.5091478,21361.701172,35574561406,1445.383423,20585056021,1.06217493,-1.40330475,105876198958058.77
2022-07-26,15411686.62,6380,51,84632.36505,263.1768025,21239.753906,28624673855,1441.806763,18238563509,1.06217493,-1.40330475,105967452609324.31
2022-07-27,15444706.06,6433,52,81309.57656,186.1414581,22930.548828,31758955233,1636.232666,23007524016,1.06217493,-1.40330475,104740291823796.73
2022-07-28,15411215.46,6438,53,84234.23113,179.9644299,23843.886719,40212386158,1725.46814,27231399966,1.06217493,-1.40330475,102593362460851.2
2022-07-29,15425701.63,6423,55,83336.94208,185.6344387,23804.632813,35887249746,1727.406982,23249531113,1.06217493,-1.40330475,103936270609175.36
2022-07-30,15433935.23,6421,54,82555.75502,183.7329076,23656.207031,28148218301,1695.969482,15576977870,1.06217493,-1.40330475,105906481245731.45
2022-07-31,15454130.37,6403,52,82523.27862,180.9497111,23336.896484,23553591896,1681.517334,14200735370,1.06217493,-1.40330475,106725846223634.66
2022-08-01,15455231.28,6441,50,83749.75594,208.3841018,23314.199219,25849159141,1635.195801,16191371176,0.8556253,-1.47068045,106679052704596.89
2022-08-02,15421599.87,6446,54,83353.53242,187.1214707,22978.117188,28389250717,1632.945435,20426082309,0.8556253,-1.47068045,104931071660367.5
2022-08-03,15440322.15,6355,48,84139.15059,196.8352478,22846.507813,26288169966,1618.874512,16786218830,0.8556253,-1.47068045,103351394918601.62
2022-08-04,15420629.53,6389,52,83379.46095,228.4556269,22630.957031,25120229769,1608.205811,14467440626,0.8556253,-1.47068045,107514299731503.66
2022-08-05,15444559.35,6511,53,89379.16572,185.4074643,23289.314453,28881249043,1732.254639,18546491876,0.8556253,-1.47068045,105370581201155.05
2022-08-06,15438239.61,6385,51,82974.62835,179.8316366,22961.279297,15978259885,1691.658081,11757911705,0.8556253,-1.47068045,108158522113971.97
2022-08-07,15475753.8,6450,54,82541.76527,180.9196899,23175.890625,15886817043,1699.35083,10252090340,0.8556253,-1.47068045,111413429856436.67
2022-08-08,15464393.47,6423,50,84838.97649,181.7087031,23809.486328,28575544847,1775.516113,16841424404,0.8556253,-1.47068045,106687503936341.56
2022-08-09,15402513.05,6345,53,84650.14216,177.3268716,23164.318359,23555719219,1703.025024,16368619692,0.8556253,-1.47068045,104227664476452.38
2022-08-10,15461680.41,6375,49,93481.68706,182.0203922,23947.642578,32837431722,1851.742676,23512477984,0.8556253,-1.47068045,103801475480812.4
2022-08-11,15418979.21,6314,52,86458.21413,174.0112449,23957.529297,37127036580,1881.224121,23826986482,0.8556253,-1.47068045,106366005149456.0
2022-08-12,15443806.42,6343,54,81448.44805,178.2828315,24402.818359,27265804688,1957.24646,17168141904,0.8556253,-1.47068045,108079583040753.83
2022-08-13,15437906.59,6380,54,82517.61583,173.3912226,24424.068359,22987346289,1981.336548,16038975216,0.8556253,-1.47068045,106084246525824.22
2022-08-14,15460427.21,6318,50,86978.72665,174.4803735,24319.333984,22994133555,1936.802002,14062754456,0.8556253,-1.47068045,107074575849208.42
2022-08-15,15422217.85,6270,49,81303.24402,176.1416268,24136.972656,35123501685,1904.228149,20349931313,0.8556253,-1.47068045,104612021996434.42
2022-08-16,15440913.16,6381,54,81810.71086,170.2416549,23883.291016,27753685646,1878.139404,15637578930,0.8556253,-1.47068045,107834226297128.12
2022-08-17,15453190.76,6287,50,83526.24686,174.8466677,23335.998047,30931623076,1832.999634,20308508124,0.8556253,-1.47068045,107901705809289.4
2022-08-18,15452203.07,6344,51,83256.56967,176.2087011,23212.738281,23747613147,1847.007813,14999352229,0.8556253,-1.47068045,108110311509704.25
2022-08-19,15437517.74,6256,52,90586.80435,174.7616688,20877.552734,40509610260,1612.987305,25906358731,0.8556253,-1.47068045,106413319152276.53
2022-08-20,15427215.14,6353,51,83389.14954,172.5307729,21166.060547,27595671000,1577.003784,18334580263,0.8556253,-1.47068045,108346959997567.72
